population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2007,51.05483221575323,53.0550015484969,48.70329004814548
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2007,54.07423209147246,56.46114458022358,51.02841615827268
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2008,51.42724209192731,53.41324635554284,49.00938381930242
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2008,54.39367436606469,56.82102603342646,51.45504197356697
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2009,51.841990010720416,53.89622909801998,49.511166400883866
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2009,54.78596360412019,57.26730433226904,51.77759693245762
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2010,52.12878245801707,54.161118585864806,49.70892097252046
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2010,55.06709005362968,57.60816578067076,52.08447710351411
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2011,52.39506073270487,54.43439097736263,50.00046819467252
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2011,55.247383743339896,57.74714629459693,52.20343765183431
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2012,52.63698082490815,54.71692723475378,50.18805708089655
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2012,55.35673373967219,57.859018115050205,52.41976412938283
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2013,52.92899623534837,55.03672039079589,50.39202265088687
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2013,55.52542460294076,58.07332167318576,52.497274564457605
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2014,53.1779047710907,55.18451736864752,50.74404129095976
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2014,55.66284649132703,58.12935248707496,52.60176058914823
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2015,53.43572400186893,55.46507024591096,51.03336530620872
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2015,55.921012825707024,58.40514333478824,52.85445891813907
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2016,53.65003667324001,55.73196075419127,51.21057739684809
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2016,56.14135183301384,58.74399175754719,52.93249127108567
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2017,53.82533384323252,56.006080114577344,51.43137747404937
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2017,56.26448562676039,58.86009902753237,53.06610707499916
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2018,54.016778753718455,56.19654915701145,51.51612307295911
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2018,56.485779523275866,59.12002318129668,53.28388117634949
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,9,20-24 years,5,Years,2019,54.15473715213004,56.348719487200384,51.62698891979638
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,9,20-24 years,5,Years,2019,56.681077046953455,59.290358709174605,53.42527948729091
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2007,46.46883171176579,48.40628320902229,44.19503737176555
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2007,49.5206423110512,51.819685077052846,46.565804559053454
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2008,46.84160873130767,48.77057492003168,44.47839556746632
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2008,49.8369386404803,52.15418881553263,47.00787717144739
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2009,47.25420138277362,49.23162844378249,44.97498143493796
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2009,50.22586164373608,52.60876243272601,47.31425908443581
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2010,47.53817677266908,49.503999107804816,45.17695116736921
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2010,50.5040618802046,52.94492463782135,47.61413197530669
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2011,47.8030060450705,49.78431924031485,45.47203929251541
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2011,50.68367841631207,53.10706156360379,47.730832292409765
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2012,48.04519104700394,50.06136184056629,45.644703517969965
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2012,50.792467750300766,53.20208026497214,47.94316035610399
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2013,48.33930371045675,50.3865863914998,45.85064116888996
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2013,50.96286477317304,53.43052517330517,48.02461012113337
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2014,48.58933454570173,50.53005904360745,46.19498028622215
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2014,51.10119376254647,53.485638132826494,48.13461831711699
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2015,48.847671552341296,50.8099742840626,46.52150497804725
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2015,51.35979748986029,53.7604276945797,48.39714518358316
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2016,49.062795749349526,51.073846387827686,46.66766181965611
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2016,51.58159778421872,54.10901121228206,48.47856356934887
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2017,49.23968083030656,51.3576885257952,46.89123663529704
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2017,51.7056000168057,54.19686055791862,48.582177355873
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2018,49.431817811281206,51.52862583401555,46.9877467525848
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2018,51.92707819941053,54.476368435318825,48.82679107944115
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,10,25-29 years,5,Years,2019,49.57318248272767,51.69754339981541,47.09707427736869
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,10,25-29 years,5,Years,2019,52.12427115680563,54.650899568664805,48.980144623103335
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2007,41.90107727916827,43.75964573882848,39.70693353700391
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2007,45.01154836100097,47.21050884306973,42.16598704451175
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2008,42.27232306976253,44.1310746727198,39.97702799971661
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2008,45.3252972156277,47.539993723297805,42.61932474920438
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2009,42.68330969401672,44.58111782744175,40.47123081563179
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2009,45.71120290420616,47.98644747763869,42.93266602974545
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2010,42.96639659406669,44.8565602341731,40.67144465640408
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2010,45.98756210958299,48.31659181361987,43.20953563682244
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2011,43.23162499325922,45.14992762385914,40.96022783232388
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2011,46.16808385104535,48.50579368947779,43.34016788456808
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2012,43.47609230147909,45.41890475653476,41.15596170728067
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2012,46.277813822573385,48.5908169481203,43.51669698333758
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2013,43.77255933270159,45.73709049864621,41.38255621218801
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2013,46.450717616756606,48.830443242558296,43.62362835539378
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2014,44.024424610763525,45.89099336401504,41.68405285143544
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2014,46.5914225428418,48.88366212694344,43.71257470182529
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2015,44.28473028451885,46.16796777635919,42.04609609488072
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2015,46.85114402755538,49.159969341796085,43.9902348897459
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2016,44.50257678045739,46.42855428131983,42.16417927760261
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2016,47.0736158022653,49.51145342759262,44.07863360154457
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2017,44.68315561357632,46.72368779709275,42.391988633335046
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2017,47.197201541146455,49.56586376587835,44.19544309956164
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2018,44.87872145665964,46.88384072873883,42.49644476172927
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2018,47.41953839635464,49.86105761077579,44.43507852677199
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,11,30-34 years,5,Years,2019,45.025176672441134,47.07089614154785,42.61793818668146
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,11,30-34 years,5,Years,2019,47.61710224053448,50.04460250682763,44.60146968918899
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2007,37.38251218845921,39.14405027260145,35.29798688342886
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2007,40.55440627778969,42.62978126203759,37.82300540145133
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2008,37.75007360303323,39.51942955459046,35.537813990754906
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2008,40.86336866497804,42.98656601479274,38.27787145256599
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2009,38.156363020650986,39.97343422309137,36.01282217261798
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2009,41.24451347109928,43.39640293121791,38.5849886049011
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2010,38.433224094658094,40.256279499356125,36.20728740019365
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2010,41.516911430567134,43.72147375707091,38.86200528915239
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2011,38.69351628694378,40.54636206473404,36.52847384032961
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2011,41.69564072382591,43.90734654334849,38.98607607593209
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2012,38.93478649980232,40.796556707445376,36.73423782488528
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2012,41.80548086427092,44.00537255057844,39.13800879640587
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2013,39.2308314127291,41.10308448261329,36.96004536712776
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2013,41.97736301756365,44.25745104442076,39.26586596819179
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2014,39.48237304297703,41.27921213299178,37.22223227428331
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2014,42.11804377848769,44.30823054625215,39.3297027650581
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2015,39.743066143349935,41.54565679067135,37.61376448874941
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2015,42.3773909637974,44.58694963806193,39.61564513677909
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2016,39.963255598177255,41.805595538276506,37.68979764105604
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2016,42.598901043744206,44.93901981802802,39.719530771970895
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2017,40.14697565163252,42.09822086037207,37.92684819585513
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2017,42.72082354852011,44.979438120245725,39.84417193662287
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2018,40.3467126769534,42.26178706802498,38.03595695873291
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2018,42.94128374548497,45.26711698835524,40.076967262407095
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,12,35-39 years,5,Years,2019,40.49691192268814,42.456931257148014,38.16913591281231
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,12,35-39 years,5,Years,2019,43.138042681159945,45.462960065832775,40.23816007942677
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2007,32.95024513716221,34.61960141941484,30.98686723133313
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2007,36.16075404970959,38.11290792999407,33.545608076428444
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2008,33.307883859738496,34.98881835215158,31.189407936060263
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2008,36.46573566749441,38.47471681528005,33.981799460256376
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2009,33.70246391145168,35.43861098426775,31.6504359283191
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2009,36.84106474831704,38.87460797244894,34.31172636862732
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2010,33.96850100061943,35.703750105676285,31.831516034838423
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2010,37.10904618174784,39.19237073471057,34.57254590314674
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2011,34.22023509716751,35.986329575532764,32.164689498942
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2011,37.28492846515413,39.375312688509965,34.70202634148505
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2012,34.456721873233235,36.227773504415374,32.38339262867679
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2012,37.39288837043732,39.47903344856076,34.82066946575728
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2013,34.75121079689181,36.526272379782384,32.59830681970662
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2013,37.563214352322255,39.72315324549909,34.95067642622436
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2014,34.99977686277439,36.70803981597349,32.84250295347049
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2014,37.70148903531312,39.7655438188489,35.010522857574955
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2015,35.25680630938523,36.97411943776643,33.233990227762234
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2015,37.956743875131984,40.05782567434521,35.289105335486475
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2016,35.47326531360648,37.22421927489838,33.299235633211325
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2016,38.17439452552649,40.403281241062885,35.39889422097674
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2017,35.654604549504285,37.51703292424223,33.520020164081615
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2017,38.29302147788438,40.43653135092735,35.537841828030444
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2018,35.85515255575838,37.68623110927999,33.62503576856667
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2018,38.51167915285057,40.71239207110236,35.768911960186394
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,13,40-44 years,5,Years,2019,36.008713684387224,37.88606602466277,33.7655810543451
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,13,40-44 years,5,Years,2019,38.7078553528364,40.93243125056458,35.93160069714212
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2007,28.63228065388482,30.18594403559501,26.80660560952883
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2007,31.855129762259025,33.690050260582865,29.37029260509294
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2008,28.976482518951435,30.548512122140554,26.981446782938704
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2008,32.15349058146975,34.0228206821332,29.78204843695008
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2009,29.35666827458997,31.002780659775546,27.391028438770608
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2009,32.520951931427575,34.42977573479766,30.118724651225563
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2010,29.61306834838078,31.253508682164277,27.59599619671883
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2010,32.78329158346466,34.735044101158536,30.38129094791103
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2011,29.85739424593465,31.52034295844023,27.91163279689342
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2011,32.95736837656219,34.9258635956458,30.49113080714876
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2012,30.08826326162879,31.759628577809565,28.13974403235296
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2012,33.0655559151778,35.04300516424304,30.60795285445654
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2013,30.377745640176645,32.05061285038674,28.34195322732136
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2013,33.23477555590434,35.24032407490346,30.734550663572577
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2014,30.61892270100945,32.23299348774255,28.57915814987329
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2014,33.36916624577388,35.300617701986006,30.78538718574494
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2015,30.86925251447883,32.49709157576693,28.965795360765867
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2015,33.61818004783777,35.61461214693081,31.05807210020034
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2016,31.07987915124731,32.71880358215849,29.016808451547004
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2016,33.828776511844566,35.932612506333086,31.16438467832534
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2017,31.25979005922654,33.011439334809225,29.21355686724569
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2017,33.940105952677506,35.95740104809249,31.31993950794791
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2018,31.460020967325512,33.19077439807388,29.3159085317509
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2018,34.15117846796352,36.20612444816766,31.54973373492776
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,14,45-49 years,5,Years,2019,31.609854131080933,33.386602686909285,29.46532442024368
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,14,45-49 years,5,Years,2019,34.343527496072994,36.448295150193,31.715825812845555
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2007,24.470444470371525,25.917889274710262,22.79263144068369
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2007,27.66632188337462,29.406755854254904,25.35479872186764
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2008,24.79820373761799,26.269336529484143,22.955710302565095
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2008,27.953220352044667,29.671824440009296,25.7026103457973
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2009,25.160657617316325,26.694265961453013,23.317722568463388
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2009,28.311713824812863,30.095579084202686,26.06166936840564
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2010,25.404946959301935,26.935163910251774,23.542531743657392
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2010,28.56771208897058,30.386091547286373,26.330581274601315
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2011,25.636015516902148,27.178231915650333,23.821503687495685
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2011,28.740582634858697,30.56821708574344,26.44721746761209
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2012,25.853591451819906,27.41409544302489,24.0572197916412
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2012,28.84908249868285,30.69226505471643,26.56065729719489
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2013,26.132480999790744,27.69723846052998,24.248980045246
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2013,29.01474957900312,30.88910106624733,26.688596167564366
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2014,26.364432007440424,27.8766402907343,24.47323556754702
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2014,29.14426990487397,30.96548612595929,26.7278951745084
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2015,26.60755290357024,28.145055799353205,24.84870221266477
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2015,29.38828394381292,31.24833947465861,26.992305653560926
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2016,26.814868387280203,28.34350409158693,24.89638579444823
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2016,29.59645894585057,31.551135556456806,27.113808379559572
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2017,26.99186573766131,28.624155878579355,25.07324882879925
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2017,29.707631189924925,31.600198058683265,27.253582045477053
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2018,27.18864636280172,28.801766063503425,25.189247080402204
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2018,29.91928030862722,31.811484786916576,27.49203156064395
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,15,50-54 years,5,Years,2019,27.333229271053604,28.994839518249385,25.34674657998117
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,15,50-54 years,5,Years,2019,30.113402420411745,32.0656268684041,27.65476075975327
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,16,55-59 years,5,Years,2007,20.539784721767813,21.86741822023812,18.99749497815378
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,16,55-59 years,5,Years,2007,23.635388773462203,25.25496814937613,21.53325277182715
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,16,55-59 years,5,Years,2008,20.850030091949588,22.200810564689483,19.19667862506284
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,16,55-59 years,5,Years,2008,23.907883525306104,25.47134211717413,21.790023834435612
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,1,Male,16,55-59 years,5,Years,2009,21.189933908643702,22.598200354526515,19.52548163711081
1,All Population,28,HALE (Healthy life expectancy),69,Singapore,2,Female,16,55-59 years,5,Years,2009,24.25207605610554,25.88736809642321,22.154430883990223
